HEPES,HEPES_pH7.0,HEPES_pH7.2,HEPES_pH7.4,HEPES_pH7.6,HEPES_pH7.8,HEPES_pH8.0,MgCl2,CP,Bicarbonate,Formate,CoA,B12,ATP,NADPH,Pco,Ccr,Epi,Mcm,Scr,Ssr,Hbs,Hbd,Ecm,Mco,Mch,Mcl,KatE,Fdh,CA,Gor,CK,yield,yield_std
125,0,0,0,0,0,1,10,2.5,20,20,1,0.1,3,2.5,4.01835,0.92505,5.2115,2.12905,5.23095,0.552,1.601775,1.0908,0.5765,26.00815,1.418,1.194,6.5652,23.296,0.0667,4.97115,2.3529,11.35831411,0.342287959
175,0,1,0,0,0,0,2.5,20,10,20,0.4,0.1,10,5,3.0616,1.8501,4.467,2.889425,6.9746,4.416,2.669625,2.5452,2.01775,113.61455,0.2836,0.796,5.74455,23.296,0.050025,5.247325,1.96075,1.831949821,0.100667368
75,0,0,1,0,0,0,5,5,10,60,0,0,8,2.5,2.2962,2.15845,2.2335,0.6083,13.077375,1.656,39.51045,2.9088,2.8825,26.00815,2.5524,6.368,8.2065,13.104,0.016675,3.86645,0.39215,5.928234502,0.578599716
75,0,0,0,1,0,0,15,0,10,20,0.3,0,8,6.25,4.01835,3.0835,1.489,0.6083,13.077375,2.76,12.280275,2.9088,1.44125,84.8687,1.1344,14.726,1.6413,72.8,0.050025,2.485575,2.74505,7.236099631,0.649067392
50,0,0,0,0,1,0,15,20,2.5,2.5,0.4,0.1,10,8.75,5.3578,0.6167,0.7445,0.91245,5.23095,0.552,39.51045,2.1816,0.28825,46.5409,2.2688,19.9,0.82065,7.28,0.083375,3.590275,2.74505,3.397412976,0.191745911
100,0,0,0,0,1,0,2.5,2.5,20,40,1,0,4,7.5,5.3578,3.0835,2.978,2.889425,2.615475,1.104,12.280275,2.9088,2.59425,26.00815,2.836,0.796,2.46195,13.104,0.016675,1.933225,2.3529,8.223997207,0.278359074
100,0,0,0,0,1,0,15,5,10,2.5,3,0.1,8,3.75,5.3578,0.92505,6.7005,1.2166,6.9746,3.312,0.533925,2.5452,0.86475,46.5409,2.5524,6.368,4.10325,30.576,0.116725,4.142625,2.74505,7.646172368,0.164858478
50,0,0,1,0,0,0,12.5,20,2.5,5,1,0.2,9,3.75,3.0616,3.0835,6.7005,2.12905,3.4873,1.656,9.076725,2.5452,2.01775,34.22125,2.2688,14.726,2.46195,7.28,0.10005,4.694975,0.7843,9.69056862,0.350141443
125,0,1,0,0,0,0,12.5,20,40,10,0.2,0.1,8,3.75,4.01835,0.30835,0.7445,0.152075,2.615475,2.208,1.601775,2.5452,2.8825,34.22125,2.836,2.786,1.6413,7.28,0.1334,1.933225,0.7843,14.46511804,1.219138493
50,0,0,0,0,1,0,17.5,5,5,10,0.3,0.1,10,2.5,4.01835,0.30835,2.2335,0.152075,0.871825,1.104,5.33925,1.0908,1.7295,26.00815,1.418,14.726,1.6413,23.296,0.0667,3.86645,0.39215,7.799862198,0.902647731
100,0,0,0,0,0,1,2.5,10,5,40,1,0.1,9,2.5,3.0616,1.8501,1.489,0.152075,3.4873,1.656,29.365875,3.2724,1.153,62.9671,1.9852,14.726,0.82065,4.368,0.1334,3.3141,3.52935,7.580531742,0.643470001
175,0,0,0,1,0,0,20,2.5,2.5,60,2,0.1,7,7.5,0.95675,2.4668,1.489,0.6083,5.23095,1.656,16.551675,2.5452,2.8825,84.8687,2.2688,1.99,3.2826,4.368,0.0667,5.247325,2.74505,3.982813705,0.218139251
75,0,0,1,0,0,0,10,10,20,10,0.3,0,7,10,0.95675,0.30835,4.467,1.52075,3.4873,1.656,12.280275,0.3636,2.59425,46.5409,2.836,4.776,5.74455,13.104,0.03335,1.933225,0.7843,9.881279808,1.066793115
50,0,0,0,0,0,1,2.5,10,2.5,10,0.5,0.1,8,3.75,3.0616,2.15845,1.489,0.152075,1.74365,4.416,52.858575,3.636,2.59425,26.00815,0.8508,4.776,1.6413,4.368,0.016675,2.76175,3.52935,6.930107992,0.631281073
125,0,0,1,0,0,0,17.5,2.5,2.5,2.5,2,0,7,5,0.95675,2.4668,2.2335,2.889425,3.4873,1.656,21.890925,1.4544,2.8825,84.8687,2.836,1.194,6.5652,13.104,0.050025,4.4188,3.52935,2.977340712,0.164411113
150,0,0,1,0,0,0,10,2.5,20,2.5,0,0.1,8,7.5,4.01835,0.6167,0.7445,0.91245,2.615475,1.104,12.280275,1.4544,2.8825,113.61455,1.1344,14.726,6.5652,4.368,0.0667,3.3141,0.39215,6.373165289,0.360658497
125,1,0,0,0,0,0,20,40,5,10,2,0,4,2.5,3.0616,1.54175,2.2335,0.456225,3.4873,3.864,21.890925,1.818,2.59425,62.9671,0.5672,14.726,4.10325,4.368,0.083375,1.933225,1.5686,2.678094978,0.125781208
175,0,1,0,0,0,0,7.5,10,40,40,0.4,0,8,5,4.01835,1.2334,0.7445,0.6083,13.077375,1.104,16.551675,3.636,2.306,26.00815,2.2688,1.99,3.2826,23.296,0.016675,2.76175,3.52935,3.737141396,0.161175391
125,0,0,1,0,0,0,7.5,10,2.5,2.5,0.5,0.1,7,7.5,7.175625,0.92505,1.489,1.2166,3.4873,3.864,5.33925,2.1816,2.306,62.9671,0.8508,3.582,4.10325,4.368,0.016675,1.933225,3.52935,10.39946926,0.46506184
100,0,0,1,0,0,0,10,5,5,40,0.5,0.1,5,5,9.5675,0.6167,2.2335,0.6083,17.4365,4.416,9.076725,1.818,2.306,62.9671,1.1344,3.582,3.2826,13.104,0.03335,3.3141,1.5686,6.613323406,0.248230614
75,0,0,0,1,0,0,12.5,5,10,10,1,0.1,7,5,3.0616,2.4668,5.956,1.52075,13.077375,2.208,16.551675,1.0908,2.59425,46.5409,2.2688,1.194,0.82065,40.768,0.10005,0.828525,0.39215,3.037436646,0.146459408
200,0,1,0,0,0,0,7.5,20,40,20,0.5,0,7,5,5.3578,1.2334,1.489,2.12905,5.23095,2.76,1.601775,1.4544,2.01775,26.00815,1.418,14.726,3.2826,13.104,0.050025,4.4188,3.52935,18.96577593,1.90884641
175,0,0,0,0,1,0,5,0,40,2.5,0.3,0,10,10,5.3578,2.4668,3.7225,1.52075,2.615475,1.104,0.533925,1.818,2.01775,26.00815,1.7016,8.358,8.2065,13.104,0.03335,4.142625,0.7843,11.54255473,4.407642968
75,0,1,0,0,0,0,5,20,40,20,0.3,0,7,7.5,5.3578,0.30835,2.2335,1.2166,5.23095,1.656,1.601775,1.0908,2.8825,26.00815,1.1344,11.144,5.74455,13.104,0.16675,4.97115,1.17645,13.82370672,2.10435
200,0,0,0,0,0,1,17.5,10,5,80,0.3,0.1,10,8.75,3.0616,3.0835,3.7225,0.456225,1.74365,2.76,0.533925,0.3636,2.8825,34.22125,2.5524,19.9,7.38585,4.368,0.016675,3.590275,2.3529,11.00492841,1.988121827
125,0,0,0,1,0,0,10,20,10,80,0.2,0,10,8.75,4.01835,1.54175,5.956,1.2166,1.74365,2.76,1.601775,1.818,2.01775,46.5409,0.5672,19.9,2.46195,40.768,0.150075,3.037925,2.3529,10.6272961,3.256898297
75,0,0,0,0,1,0,12.5,20,40,80,0,0,9,5,5.3578,0.6167,5.2115,0.152075,3.4873,0.552,0.533925,1.818,2.8825,34.22125,2.5524,6.368,3.2826,23.296,0.0667,3.3141,3.1372,18.50230072,1.202890378
125,0,0,0,0,1,0,7.5,0,10,2.5,0.1,0,10,6.25,5.3578,3.0835,5.956,2.12905,5.23095,2.208,1.601775,0.7272,2.59425,62.9671,0.8508,8.358,8.2065,4.368,0.016675,4.97115,0.7843,14.25636139,0.575926516
100,0,1,0,0,0,0,17.5,5,40,20,0.4,0,7,7.5,4.01835,0.6167,3.7225,2.889425,5.23095,4.416,1.601775,0.7272,2.8825,34.22125,0.8508,8.358,3.2826,13.104,0.10005,3.86645,2.74505,13.10881437,1.970044843
50,0,0,0,0,0,1,10,5,10,20,0,0.1,10,6.25,5.3578,1.8501,2.2335,2.889425,1.74365,4.416,1.601775,0.3636,0.28825,34.22125,2.836,11.144,0.82065,7.28,0.083375,2.485575,0.39215,14.98256092,8.926654912
125,0,0,1,0,0,0,7.5,0,10,0,0,0.1,7,2.5,7.175625,1.2334,0.7445,2.889425,6.9746,2.76,1.601775,3.636,2.59425,26.00815,0.8508,14.726,3.2826,30.576,0.1334,4.4188,0.39215,6.442746375,1.231745537
50,0,0,0,0,0,1,12.5,2.5,20,60,0.1,0,9,1.25,9.5675,1.54175,3.7225,0.91245,17.4365,1.656,1.601775,2.1816,2.59425,46.5409,0.2836,6.368,2.46195,23.296,0.150075,3.590275,3.1372,11.254412,1.986818675
100,0,0,0,0,1,0,10,40,10,20,0.3,0.1,5,6.25,5.3578,2.77515,0.7445,0.30415,6.9746,2.76,1.601775,2.9088,2.306,46.5409,2.2688,11.144,4.9239,13.104,0.016675,4.694975,2.74505,18.38835626,2.959712754
100,0,0,1,0,0,0,5,0,10,2.5,0.1,0.1,4,10,3.0616,1.54175,1.489,2.12905,1.74365,4.968,1.601775,3.636,2.01775,26.00815,2.5524,3.582,4.9239,30.576,0.10005,3.590275,0.7843,14.44181764,3.63179992
75,0,0,1,0,0,0,20,10,40,80,0.5,0.1,10,2.5,4.01835,0.92505,2.2335,2.12905,17.4365,1.656,0.533925,2.9088,1.7295,46.5409,0.2836,14.726,4.10325,4.368,0.083375,4.142625,2.74505,9.628462293,1.56635199
125,0,0,0,0,1,0,10,2.5,40,10,0.3,0.1,8,2.5,5.3578,1.54175,6.7005,0.91245,5.23095,3.864,1.601775,1.4544,2.8825,84.8687,1.1344,11.144,4.9239,30.576,0.1334,3.590275,1.5686,8.996107521,2.249431993
200,0,0,1,0,0,0,12.5,5,10,20,0.1,0.1,8,7.5,7.175625,0.30835,2.978,0.30415,9.590075,2.76,0.533925,1.4544,2.59425,34.22125,2.836,2.786,6.5652,30.576,0.116725,3.590275,0.39215,9.63332755,1.348233408
100,0,1,0,0,0,0,10,0,5,60,0.5,0,7,6.25,9.5675,1.2334,2.2335,1.2166,3.4873,2.76,0.533925,1.818,2.01775,26.00815,0.8508,4.776,8.2065,53.872,0.0667,4.4188,0.7843,10.87669904,0.550855931
50,0,0,0,0,0,1,15,10,20,5,0,0.1,7,7.5,7.175625,2.77515,6.7005,0.30415,6.9746,2.76,1.601775,1.4544,2.306,46.5409,2.836,11.144,0.82065,23.296,0.150075,4.97115,0.39215,9.125990709,5.939476953
200,0,0,0,1,0,0,2.5,10,20,5,0,0,9,5,7.175625,1.2334,1.489,2.889425,2.615475,0.552,1.601775,3.2724,0.5765,26.00815,0.2836,2.786,7.38585,23.296,0.116725,3.590275,2.74505,17.20989113,0.746529305
200,0,0,0,0,1,0,2.5,0,2.5,20,0.2,0,6,3.75,3.0616,2.15845,6.7005,0.456225,1.74365,2.76,0.533925,1.4544,2.8825,46.5409,2.836,1.99,5.74455,7.28,0.16675,3.86645,0.7843,14.08187775,1.545646403
100,0,0,0,0,0,1,17.5,20,2.5,5,0.3,0.1,9,8.75,2.2962,1.54175,2.2335,2.12905,1.74365,3.864,0.533925,1.818,1.153,26.00815,1.9852,3.582,4.9239,40.768,0.150075,3.590275,1.96075,13.40546949,1.840011312
175,1,0,0,0,0,0,5,10,10,0,0.2,0,4,7.5,3.0616,2.77515,4.467,2.889425,2.615475,0.552,0.533925,3.2724,2.306,26.00815,1.1344,19.9,4.10325,23.296,0.16675,2.485575,1.96075,11.9835674,0.769360677
175,0,1,0,0,0,0,15,10,10,60,0.3,0.2,8,10,5.3578,2.4668,6.7005,2.889425,0.871825,0.552,0.533925,1.4544,2.8825,26.00815,2.836,3.582,3.2826,7.28,0.10005,3.3141,1.5686,7.34554676,2.379875699
100,0,1,0,0,0,0,12.5,20,2.5,5,0.4,0.2,4,2.5,3.0616,1.54175,5.956,0.91245,5.23095,2.76,1.601775,1.4544,2.59425,26.00815,2.2688,8.358,4.10325,23.296,0.0667,5.247325,3.52935,11.9917016,1.613854585
75,0,1,0,0,0,0,12.5,10,20,0,0.5,0.1,10,6.25,3.0616,0.30835,6.7005,2.12905,6.9746,1.104,0.533925,2.5452,2.8825,84.8687,0.2836,19.9,4.10325,23.296,0.050025,4.142625,3.1372,4.401452928,0.34065968
150,0,0,0,1,0,0,15,20,20,40,0.3,0,4,6.25,4.01835,0.6167,6.7005,0.456225,13.077375,4.416,0.533925,1.818,2.8825,34.22125,1.9852,19.9,0.82065,40.768,0.0667,3.590275,2.3529,9.221959847,2.530999108
125,1,0,0,0,0,0,2.5,10,20,60,0.4,0.1,7,6.25,2.2962,0.6167,0.7445,1.52075,1.74365,3.312,1.601775,0.3636,0.5765,34.22125,2.836,1.99,1.6413,7.28,0.116725,3.3141,2.3529,20.04237818,4.989579016
100,0,0,0,0,1,0,12.5,2.5,5,2.5,0.3,0.1,6,5,5.3578,0.92505,5.956,0.456225,17.4365,4.416,1.601775,2.9088,1.153,34.22125,2.5524,2.786,7.38585,23.296,0.016675,4.4188,0.39215,11.98063083,2.037087548
175,1,0,0,0,0,0,2.5,5,20,2.5,0.4,0.1,8,3.75,2.2962,2.15845,5.956,0.152075,13.077375,2.76,1.601775,1.818,0.5765,26.00815,2.5524,4.776,4.9239,23.296,0.083375,4.694975,3.52935,11.32918049,3.647011832
50,0,0,0,1,0,0,10,20,20,60,1,0.1,7,6.25,4.01835,2.77515,3.7225,0.456225,5.23095,0.552,1.601775,1.0908,2.59425,46.5409,1.9852,2.786,0.82065,23.296,0.050025,3.590275,1.17645,19.0082814,2.79592699
100,0,0,0,0,1,0,15,2.5,40,60,1,0,8,6.25,7.175625,0.92505,1.489,0.6083,1.74365,1.656,0.533925,2.5452,2.8825,26.00815,2.5524,8.358,4.10325,53.872,0.050025,3.590275,3.52935,13.00869753,1.137318362
75,0,0,0,0,0,1,7.5,10,20,2.5,0.2,0.2,6,7.5,3.0616,2.4668,1.489,0.6083,13.077375,2.76,0.533925,3.636,1.44125,34.22125,2.5524,14.726,5.74455,40.768,0.03335,3.037925,0.7843,8.953609431,4.061570269
100,0,1,0,0,0,0,7.5,10,20,20,0.3,0.1,5,6.25,7.175625,3.0835,0.7445,0.152075,17.4365,2.208,1.601775,2.5452,2.8825,84.8687,1.418,1.99,5.74455,7.28,0.016675,3.037925,1.96075,11.76769338,3.496290946
125,0,0,0,0,0,1,5,0,20,20,0.1,0,6,3.75,2.2962,3.0835,2.978,0.6083,17.4365,1.656,1.601775,1.0908,2.8825,26.00815,2.2688,1.99,1.6413,72.8,0.0667,4.694975,0.7843,8.916064577,3.97572732
150,0,0,1,0,0,0,17.5,20,20,10,0.5,0.1,6,10,7.175625,0.6167,2.2335,1.2166,9.590075,0.552,0.533925,3.636,1.44125,62.9671,1.418,3.582,5.74455,13.104,0.16675,3.86645,1.17645,10.04627896,2.042161831
200,0,0,1,0,0,0,7.5,5,5,40,0.4,0.1,9,2.5,1.72215,0.92505,6.7005,2.12905,13.077375,1.104,1.601775,3.2724,2.59425,84.8687,1.7016,14.726,4.10325,23.296,0.10005,3.3141,0.39215,9.251002545,2.466630052
125,0,0,1,0,0,0,5,10,10,80,0.5,0,8,7.5,0.287025,2.15845,4.467,0.91245,2.615475,1.656,1.601775,3.636,0.5765,46.5409,1.1344,11.144,3.2826,7.28,0.116725,4.694975,0.7843,13.93647353,1.54961157
50,0,0,0,0,1,0,12.5,10,40,2.5,0.2,0,10,5,0.95675,2.77515,3.7225,2.12905,6.9746,0.552,0.533925,2.1816,2.01775,34.22125,1.1344,1.99,1.6413,13.104,0.0667,3.037925,1.5686,21.57206691,2.855337737
175,0,0,1,0,0,0,10,40,40,0,0.4,0,4,5,5.3578,1.54175,5.2115,0.6083,13.077375,2.76,0.533925,2.5452,2.306,34.22125,1.7016,14.726,4.9239,23.296,0.016675,2.76175,0.39215,9.604626211,0.679342578
100,0,0,0,0,0,1,10,2.5,80,10,0.5,0,6,8.75,7.175625,1.54175,1.489,0.456225,3.4873,1.656,0.533925,0.7272,2.306,46.5409,1.7016,19.9,6.5652,4.368,0.1334,1.933225,1.17645,5.983733857,2.838624028
200,0,1,0,0,0,0,7.5,10,20,40,0.5,0.1,7,2.5,4.01835,1.54175,5.956,0.30415,9.590075,2.208,2.669625,0.7272,2.8825,26.00815,2.5524,19.9,3.2826,40.768,0.03335,3.037925,3.1372,7.818555089,1.747149346
200,0,0,0,1,0,0,20,5,20,10,0.4,0.1,10,6.25,1.72215,1.54175,3.7225,0.30415,9.590075,1.104,0.533925,1.4544,1.153,34.22125,1.9852,19.9,3.2826,23.296,0.050025,4.4188,0.7843,11.79460172,1.925239151
175,1,0,0,0,0,0,2.5,0,5,0,0.3,0,5,8.75,3.0616,0.30835,1.489,2.12905,13.077375,0.552,1.601775,3.636,2.306,34.22125,1.1344,3.582,0.82065,13.104,0.0667,5.247325,3.52935,9.53088547,0.953688909
150,0,0,1,0,0,0,17.5,20,20,5,0,0,9,3.75,9.5675,2.77515,6.7005,0.456225,6.9746,2.76,1.601775,2.5452,2.01775,62.9671,0.5672,8.358,5.74455,7.28,0.03335,3.590275,1.5686,9.607648477,0.362415488
150,0,0,0,0,1,0,15,0,5,5,0.1,0.1,8,10,3.0616,1.8501,6.7005,0.456225,3.4873,3.864,1.601775,1.0908,0.5765,113.61455,1.1344,11.144,1.6413,7.28,0.16675,2.76175,0.39215,7.034387656,1.561601593
150,0,0,0,1,0,0,5,0,2.5,40,0.3,0.2,5,6.25,5.3578,0.6167,2.2335,1.2166,17.4365,1.104,0.533925,2.9088,2.306,46.5409,2.5524,14.726,4.9239,7.28,0.03335,4.142625,1.96075,5.59697156,1.7158208
150,0,0,0,0,0,1,0,0,20,10,0.2,0.1,7,2.5,4.01835,3.0835,5.956,0.456225,3.4873,2.76,1.601775,3.2724,2.59425,34.22125,1.9852,8.358,5.74455,40.768,0.1334,2.485575,2.74505,3.182561449,0.412279561
50,0,0,1,0,0,0,10,0,20,60,0,0.2,5,8.75,5.3578,0.92505,6.7005,1.2166,9.590075,3.864,0.533925,2.1816,0.86475,26.00815,0.2836,11.144,0.82065,13.104,0.050025,4.97115,1.17645,7.773447761,0.383359642
50,1,0,0,0,0,0,7.5,20,20,0,0.5,0,10,8.75,2.2962,1.54175,6.7005,0.30415,3.4873,3.864,1.601775,1.0908,1.7295,84.8687,1.1344,3.582,4.9239,30.576,0.016675,4.694975,2.74505,7.652062652,1.619188608
75,0,0,0,0,1,0,2.5,60,40,80,0.3,0,4,6.25,5.3578,0.6167,6.7005,0.6083,5.23095,3.312,1.601775,2.9088,2.01775,26.00815,0.2836,14.726,8.2065,30.576,0.10005,2.485575,1.17645,15.64811704,1.572888418
50,0,0,0,1,0,0,15,5,20,40,0.4,0.1,9,10,3.0616,2.77515,3.7225,1.52075,5.23095,1.656,12.280275,1.0908,2.59425,34.22125,2.2688,19.9,0.82065,13.104,0.016675,3.590275,1.5686,10.41641868,0.835728339
175,1,0,0,0,0,0,2.5,20,40,5,0,0.1,6,10,0.95675,1.54175,1.489,1.2166,5.23095,4.416,1.601775,3.636,1.44125,46.5409,1.7016,8.358,1.6413,30.576,0.016675,4.97115,1.5686,7.417862303,2.662830513
75,0,1,0,0,0,0,15,5,20,80,0.5,0,10,5,4.01835,1.8501,2.2335,0.152075,2.615475,3.312,0.533925,1.4544,2.306,34.22125,2.5524,8.358,8.2065,30.576,0.150075,1.380875,1.5686,17.74689635,1.104774502
100,0,0,1,0,0,0,7.5,20,5,10,0.3,0,3,5,9.5675,0.6167,2.2335,0.456225,2.615475,0.552,0.533925,2.1816,0.86475,34.22125,1.1344,6.368,8.2065,40.768,0.016675,4.694975,1.17645,14.09720264,1.853128247
150,0,0,0,0,0,1,7.5,20,40,60,0.4,0.1,5,10,4.01835,1.2334,3.7225,2.889425,1.74365,3.864,1.601775,0.3636,0.5765,62.9671,0.8508,11.144,3.2826,4.368,0.083375,3.3141,0.7843,5.715934988,4.1109351
100,0,0,0,0,0,1,15,5,60,40,0.5,0.1,3,3.75,3.0616,1.54175,5.2115,0.91245,6.9746,4.968,0.533925,3.636,2.01775,26.00815,1.1344,8.358,5.74455,40.768,0.150075,5.247325,3.52935,6.360633378,1.092073093
100,0,0,0,0,1,0,2.5,0,20,20,0.5,0,7,6.25,2.2962,2.4668,3.7225,0.91245,13.077375,1.104,0.533925,2.5452,2.59425,84.8687,2.2688,8.358,6.5652,72.8,0.16675,3.86645,1.5686,6.534467141,1.633845074
125,0,0,0,1,0,0,2.5,0,2.5,40,0.2,0.2,5,5,5.3578,1.54175,3.7225,2.889425,6.9746,0.552,0.533925,2.1816,0.28825,34.22125,1.9852,14.726,4.10325,4.368,0.050025,4.694975,1.17645,4.791417227,1.486850047
200,0,0,0,1,0,0,10,2.5,80,10,0.4,0,6,8.75,2.2962,0.92505,2.978,0.456225,3.4873,0.552,0.533925,2.5452,2.59425,46.5409,0.2836,11.144,6.5652,23.296,0.016675,3.3141,0.7843,12.78921314,2.407432755
200,0,0,0,0,1,0,7.5,0,20,40,0.5,0,7,1.25,4.01835,0.6167,0.7445,0.30415,6.9746,1.656,1.601775,3.2724,1.7295,46.5409,1.418,19.9,0.82065,53.872,0.150075,4.4188,3.52935,11.575676,0.397213369
100,0,0,1,0,0,0,2.5,40,10,2.5,0,0,6,2.5,9.5675,0.92505,2.2335,0.456225,17.4365,1.656,1.601775,0.7272,1.44125,62.9671,2.836,6.368,5.74455,13.104,0.0667,4.97115,2.3529,7.90364624,0.055024066
50,0,0,0,0,1,0,10,20,5,20,0.4,0,5,10,0.95675,2.77515,5.2115,0.6083,3.4873,1.104,1.601775,3.636,1.153,84.8687,1.7016,19.9,1.6413,13.104,0.016675,4.97115,3.52935,13.09652747,2.604147598
50,1,0,0,0,0,0,17.5,5,10,60,0.2,0.1,7,1.25,1.72215,3.0835,5.2115,2.889425,1.74365,2.76,1.601775,0.3636,2.306,46.5409,0.2836,14.726,5.74455,23.296,0.083375,3.590275,2.3529,6.413240749,0.549452316
175,0,0,0,0,1,0,7.5,2.5,40,20,0.2,0,7,2.5,1.72215,0.92505,4.467,0.152075,2.615475,2.76,1.601775,1.0908,1.153,84.8687,1.1344,19.9,5.74455,7.28,0.0667,4.4188,1.96075,10.60438056,0.694948422
175,0,1,0,0,0,0,15,5,40,40,1,0,10,6.25,0.95675,0.92505,2.978,0.30415,2.615475,2.208,1.601775,1.818,2.59425,62.9671,0.2836,14.726,3.2826,13.104,0.16675,4.694975,0.39215,15.48512404,1.519237535
175,0,0,0,0,1,0,5,0,5,10,5,0,9,7.5,4.01835,0.92505,2.2335,1.2166,2.615475,0.552,0.533925,3.2724,2.306,62.9671,1.418,11.144,7.38585,7.28,0.116725,4.694975,1.17645,10.35681789,0.341255866
100,0,0,0,0,0,1,5,40,80,5,0.3,0.1,5,10,2.2962,2.15845,5.2115,0.91245,13.077375,4.968,0.533925,2.5452,0.86475,26.00815,2.836,4.776,5.74455,4.368,0.0667,4.694975,1.5686,3.92381818,1.381465471
100,0,0,0,1,0,0,7.5,10,40,60,1,0.1,6,6.25,9.5675,2.15845,0.7445,0.456225,0.871825,1.104,0.533925,2.5452,2.306,26.00815,0.2836,1.194,1.6413,7.28,0.116725,5.247325,1.96075,15.70268266,7.969763819
200,0,0,1,0,0,0,2.5,5,5,2.5,0.3,0,10,5,3.0616,3.0835,4.467,0.6083,2.615475,1.656,5.33925,0.3636,2.8825,62.9671,1.9852,11.144,2.46195,23.296,0.116725,3.037925,1.5686,14.61668978,0.639570575
50,0,0,0,0,1,0,17.5,2.5,40,0,0.2,0.1,6,3.75,4.01835,0.30835,1.489,2.889425,17.4365,1.656,0.533925,2.1816,1.7295,34.22125,2.2688,14.726,2.46195,13.104,0.050025,4.142625,0.7843,5.149556193,0.216466378
150,0,1,0,0,0,0,5,20,2.5,5,1,0.1,6,1.25,5.3578,1.8501,5.2115,0.456225,3.4873,4.968,1.601775,1.0908,2.306,26.00815,0.5672,6.368,3.2826,53.872,0.150075,3.86645,1.5686,11.27432289,0.385990302
75,0,1,0,0,0,0,7.5,10,20,80,0.5,0.2,5,3.75,2.2962,0.6167,4.467,0.30415,6.9746,3.312,0.533925,3.2724,2.306,46.5409,0.5672,14.726,0.82065,7.28,0.083375,2.76175,1.5686,11.57844706,2.455817322
200,0,1,0,0,0,0,12.5,2.5,60,60,0.4,0.1,8,8.75,3.0616,2.77515,5.2115,0.152075,5.23095,4.968,0.533925,2.1816,1.7295,34.22125,2.2688,1.99,5.74455,23.296,0.016675,5.247325,1.5686,13.39843393,1.312513984
175,0,0,0,0,1,0,5,0,5,40,0.1,0.2,10,8.75,3.0616,2.15845,3.7225,0.6083,9.590075,2.76,5.33925,0.7272,2.01775,62.9671,2.5524,14.726,0.82065,30.576,0.16675,4.694975,3.1372,7.137333457,1.191083114
150,0,0,0,0,1,0,5,5,20,20,0.5,0.2,9,5,5.3578,2.4668,3.7225,0.91245,9.590075,2.76,9.076725,2.9088,2.59425,34.22125,2.836,3.582,7.38585,40.768,0.150075,2.485575,2.74505,9.487343819,2.944991521
50,0,0,0,1,0,0,7.5,0,20,60,0.1,0.1,5,2.5,1.72215,2.77515,3.7225,0.6083,13.077375,0.552,0.533925,1.4544,1.7295,62.9671,0.5672,11.144,4.10325,30.576,0.10005,4.142625,1.5686,11.27394754,4.202572152
75,0,0,0,0,1,0,10,2.5,2.5,60,0.4,0.4,7,3.75,5.3578,0.92505,3.7225,1.52075,13.077375,4.968,1.601775,2.5452,0.5765,46.5409,0.2836,11.144,6.5652,13.104,0.16675,2.76175,2.74505,7.594961689,2.773012857
50,0,0,0,0,1,0,12.5,0,2.5,60,0.3,0,5,8.75,5.3578,2.77515,5.2115,0.30415,17.4365,2.208,2.669625,3.636,2.8825,26.00815,1.418,3.582,4.9239,7.28,0.03335,4.97115,3.52935,11.15421913,2.387641825
100,0,1,0,0,0,0,10,60,40,40,0.4,0.1,8,1.25,0.95675,2.4668,4.467,0.6083,6.9746,4.968,1.601775,1.0908,1.153,34.22125,1.1344,19.9,4.10325,23.296,0.03335,4.97115,1.96075,13.53936147,1.189651301
125,0,0,0,0,1,0,12.5,2.5,2.5,60,0.5,0.4,7,5,0.95675,1.8501,1.489,1.2166,9.590075,1.104,0.533925,1.0908,0.28825,34.22125,1.418,14.726,6.5652,13.104,0.016675,4.694975,0.39215,4.861870282,0.421263192
200,0,0,0,1,0,0,15,10,20,20,0.2,0,10,10,0.287025,0.6167,1.489,2.889425,17.4365,1.104,1.601775,0.7272,2.306,34.22125,1.9852,6.368,0.82065,30.576,0.083375,4.97115,1.5686,7.337415642,2.49516287
200,0,1,0,0,0,0,12.5,2.5,5,40,0.5,0,9,1.25,5.3578,2.4668,5.2115,0.91245,5.23095,3.312,0.533925,3.636,2.306,26.00815,0.5672,0.398,1.6413,23.296,0.10005,3.037925,1.96075,3.988416061,2.10109204
125,0,0,0,0,1,0,5,10,5,5,0.2,0,5,5,4.01835,1.54175,2.978,1.2166,2.615475,1.104,1.601775,2.1816,0.28825,84.8687,1.1344,6.368,3.2826,30.576,0.050025,5.247325,3.1372,14.27666077,0.433145822
100,0,0,0,0,1,0,7.5,0,40,80,0,0.1,9,1.25,5.3578,2.4668,2.978,0.91245,9.590075,4.416,12.280275,0.3636,2.59425,26.00815,1.1344,8.358,7.38585,4.368,0.016675,4.4188,1.5686,9.839058946,1.510506706
150,0,0,0,0,1,0,2.5,20,2.5,20,0.5,0,6,6.25,3.0616,1.2334,4.467,1.2166,3.4873,3.864,0.533925,1.818,2.01775,84.8687,0.8508,6.368,7.38585,23.296,0.150075,1.933225,0.7843,12.47399166,0.520664882
200,0,0,1,0,0,0,7.5,10,40,0,0.1,0.2,6,8.75,3.0616,2.15845,3.7225,0.456225,3.4873,3.312,1.601775,0.3636,2.01775,34.22125,1.7016,19.9,4.10325,30.576,0.150075,3.86645,1.17645,8.282710014,5.789022238
